age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,age_can_class,contact_var,was_contacted,pweek,quarter,education_lvl
42,4,2,4,0,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
31,7,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
56,5,0,1,0,2,2,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
47,4,0,4,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
53,10,0,3,1,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,5,0,0,3,0
47,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
29,4,1,4,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
38,4,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
33,4,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
51,4,0,4,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,2
38,4,0,1,0,2,2,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
38,4,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
33,4,1,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
46,1,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
34,4,1,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
46,1,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
30,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
30,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
32,4,0,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,2,0,0,3,3
52,6,0,6,1,0,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,3
52,2,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
39,4,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
30,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
29,4,1,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
52,2,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
31,0,1,4,1,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
35,1,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
35,1,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
35,1,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
33,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
31,7,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
30,2,1,6,0,1,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
33,4,0,4,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
52,2,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
40,2,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
40,2,0,6,0,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
37,4,1,4,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,2
40,2,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
50,3,0,0,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
45,4,0,4,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
45,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
42,2,0,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
34,6,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
49,3,0,2,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
37,4,0,4,0,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
48,2,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
39,2,0,1,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
59,4,0,4,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
51,10,0,0,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
33,4,1,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,2,0,0,3,2
51,6,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
31,7,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
29,4,1,4,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
37,4,0,1,1,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
31,4,0,1,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
31,2,1,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
38,4,1,1,1,0,1,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,1
31,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
50,8,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
50,8,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
31,2,1,6,0,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
31,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,3
45,8,0,0,1,2,2,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
31,7,1,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
46,1,0,5,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
51,2,2,4,0,0,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
35,4,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
32,2,2,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
34,1,0,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
31,2,1,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
35,4,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
32,2,2,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
32,2,1,6,1,0,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,3
32,4,0,1,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
35,4,1,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,3
36,4,1,4,0,2,2,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,2
51,3,0,3,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
32,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
36,4,1,6,1,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
36,2,2,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
60,1,0,1,1,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
39,4,2,4,0,1,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
38,4,0,1,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
32,4,1,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
34,4,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
38,2,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
33,4,0,4,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
41,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
41,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
54,2,0,1,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
45,2,0,1,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
47,3,0,2,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
47,3,0,2,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
48,3,0,3,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
48,3,0,3,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
44,1,0,1,1,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,1
30,2,1,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
36,6,0,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
41,2,1,6,1,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
40,4,0,1,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
31,8,0,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
51,0,0,0,1,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
37,2,0,6,1,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,3
30,4,1,6,0,1,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
48,2,0,3,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,2,0,0,3,0
48,2,0,3,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
53,6,0,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,3
37,4,0,1,1,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
42,8,0,6,1,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
35,4,2,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
33,4,0,1,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
38,4,1,1,1,0,0,1,8,2,6,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,6,0,0,3,1
49,6,0,6,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
31,4,1,1,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
36,4,1,4,0,1,1,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,2
33,2,0,6,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
50,3,0,2,1,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
48,2,0,6,0,1,0,0,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
43,4,0,4,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,2,0,0,3,2
35,7,0,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
46,2,2,6,0,1,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
32,4,0,6,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
37,2,2,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
33,4,0,4,0,0,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,2
43,2,2,6,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
39,8,0,3,0,0,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
32,4,0,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
45,8,0,0,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
45,2,0,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
35,6,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
35,8,0,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
32,2,2,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
35,6,0,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
35,4,0,1,1,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
35,6,0,6,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,3
35,4,0,1,1,0,1,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,1
35,6,0,6,0,2,2,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,3
33,2,0,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
32,4,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
42,2,1,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
42,4,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
29,6,0,6,0,1,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
59,5,0,3,1,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
32,2,0,6,1,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,3
53,2,0,3,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
32,4,1,6,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,4,0,0,3,3
46,1,0,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
32,4,1,4,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,2
50,2,0,6,0,1,0,1,8,2,8,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,8,0,0,3,3
31,4,1,1,0,1,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,2,0,0,3,1
32,4,1,6,0,0,0,1,8,2,12,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,12,0,0,3,3
44,6,0,3,0,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,0
32,4,1,6,0,0,1,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,4,0,0,3,3
41,4,0,4,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
41,4,0,4,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,2
49,5,2,4,0,1,1,0,8,2,8,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,8,0,0,3,2
36,2,1,6,0,1,0,1,8,2,7,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,7,0,0,3,3
35,4,1,6,0,0,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,3
53,3,0,0,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,3,0
31,1,1,6,1,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,3
56,2,0,6,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,3
41,4,0,4,0,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,2
58,0,0,0,0,0,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,0
48,3,0,3,1,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,0
46,3,0,0,1,1,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,0
54,3,0,0,1,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,0
32,2,0,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
38,4,2,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
31,0,0,0,0,0,0,1,8,2,8,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,8,0,0,3,0
46,3,0,0,1,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
54,1,0,0,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
32,4,1,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,3
40,6,0,6,0,0,1,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
32,2,1,6,0,0,0,1,8,2,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0,3,3
31,2,0,6,0,0,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,3
54,3,0,3,1,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,0
34,4,1,6,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
53,6,0,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
49,3,0,3,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
30,4,1,4,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,2
36,2,1,6,0,0,1,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,3
31,4,1,6,0,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,3
33,8,0,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
33,2,1,6,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,3
46,2,0,1,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,1
48,3,0,0,0,0,0,1,8,2,7,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,7,0,0,3,0
52,0,2,1,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,1
39,2,2,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
52,1,0,0,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
31,4,1,6,0,0,0,1,8,2,7,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,7,0,0,3,3
32,4,1,1,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,1
33,4,0,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,3,0,0,3,3
57,2,0,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
31,0,0,0,0,0,1,1,8,2,6,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,6,0,0,3,0
45,6,0,6,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,4,0,0,3,3
54,2,0,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
56,3,0,5,0,1,0,1,8,2,8,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,8,0,0,3,0
38,4,0,4,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,2
44,6,0,3,0,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,0
33,4,0,4,0,0,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,2
34,2,0,1,0,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,1
33,4,0,4,0,1,0,1,8,2,10,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,10,0,0,3,2
32,2,1,6,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
32,4,0,4,1,1,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,4,0,0,3,2
54,1,0,1,0,1,0,1,8,2,5,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,5,0,0,3,1
46,3,0,0,1,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,0
31,2,1,6,0,1,0,1,8,2,6,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,6,0,0,3,3
54,3,0,3,1,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,0
47,2,2,1,0,0,0,1,8,2,6,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,6,0,0,3,1
32,2,0,1,0,1,1,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,1
34,2,1,6,0,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
46,3,0,0,1,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,0
54,1,0,1,0,0,0,1,8,2,4,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,4,0,0,3,1
41,4,0,4,0,0,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
35,4,0,6,0,0,1,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,3
41,4,0,4,0,1,0,1,8,2,2,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,2,0,0,3,2
36,4,0,6,0,1,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,3
46,1,0,0,1,0,0,1,8,2,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,3,0,0,3,0
31,2,2,6,0,1,0,1,8,3,6,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,6,0,0,3,3
60,1,0,0,0,1,0,0,8,3,7,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,7,0,0,3,0
54,3,0,3,1,1,0,1,8,3,4,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,4,0,0,3,0
56,2,0,4,0,1,0,1,8,3,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,3,2
32,4,1,6,0,1,0,1,8,3,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,3,3
35,6,0,6,0,1,1,1,8,3,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,3,3
